year,stage,rider_name,position,won,stage_type,elevation,distance_km,pcs_ranking,rider_type,gap_pct,hist_stage_wins,PCS_points
2025,8,Guillaume Boivin,159,0,flat,1257,171.4,627,Classic,1.9673,5,10
2025,8,Quinn Simmons,160,0,flat,1257,171.4,91,Hills,2.0179,8,160
2025,8,Harold Tejada,161,0,flat,1257,171.4,71,Climber,2.0179,2,370
2025,8,Iván Romeo,162,0,flat,1257,171.4,99,GC,2.0758,6,392
2025,8,Page not found,163,0,flat,1257,171.4,0,Climber,2.0758,0,0
2025,8,Clément Champoussin,164,0,flat,1257,171.4,92,Climber,2.2205,3,360
2025,8,Davide Ballerini,165,0,flat,1257,171.4,127,Classic,2.2205,11,196
2025,8,Benjamin Thomas,166,0,flat,1257,171.4,0,TT,2.8063,0,0
2025,8,Page not found,167,0,flat,1257,171.4,0,Hills,2.8063,0,0
2025,8,João Almeida,168,0,flat,1257,171.4,46,GC,2.9076,23,242
2025,8,Luke Plapp,169,0,flat,1257,171.4,55,GC,2.9076,8,530
2025,8,Page not found,170,0,flat,1257,171.4,0,Classic,2.9076,0,0
2025,8,Louis Barré,171,0,flat,1257,171.4,325,Classic,2.9365,0,63
2025,8,Krists Neilands,172,0,flat,1257,171.4,358,Classic,3.233,9,106
2025,8,Michael Storer,173,0,flat,1257,171.4,40,Climber,3.233,10,443
2025,8,Julian Alaphilippe,174,0,flat,1257,171.4,58,Classic,3.233,45,57
2025,8,Mauro Schmid,175,0,flat,1257,171.4,16,Hills,3.233,13,1055
2025,8,Jonas Rutsch,176,0,flat,1257,171.4,521,Classic,6.0249,0,60
2025,9,Tim Merlier,1,1,flat,1019,174.1,41,Sprint,0.0,71,365
2025,9,Jonathan Milan,2,0,flat,1019,174.1,27,Sprint,0.0,32,544
2025,9,Forbidden,3,0,flat,1019,174.1,0,Classic,0.0,0,0
2025,9,Pavel Bittner,4,0,flat,1019,174.1,54,Sprint,0.0,3,248
2025,9,Paul Penhoët,5,0,flat,1019,174.1,106,Sprint,0.0,2,221
2025,9,Biniam Girmay,6,0,flat,1019,174.1,54,Classic,0.0,18,413
2025,9,Phil Bauhaus,7,0,flat,1019,174.1,258,Sprint,0.0,22,107
2025,9,Jordi Meeus,8,0,flat,1019,174.1,30,Classic,0.0,19,608
2025,9,Stian Fredheim,9,0,flat,1019,174.1,592,Sprint,0.0,1,7
2025,9,Kaden Groves,10,0,flat,1019,174.1,289,Hills,0.0,21,7
2025,9,Alexis Renard,11,0,flat,1019,174.1,173,Classic,0.0,0,284
2025,9,Pascal Ackermann,12,0,flat,1019,174.1,235,Sprint,0.0,41,172
2025,9,Arnaud Démare,13,0,flat,1019,174.1,613,Classic,0.0,97,0
2025,9,Anthony Turgis,14,0,flat,1019,174.1,126,Classic,0.0,7,312
2025,9,Dylan Groenewegen,15,0,flat,1019,174.1,34,Sprint,0.0,81,692
2025,9,Alberto Dainese,16,0,flat,1019,174.1,293,Sprint,0.0,7,58
2025,9,Bastien Tronchon,17,0,flat,1019,174.1,449,Classic,0.0,2,87
2025,9,Matteo Trentin,18,0,flat,1019,174.1,73,Classic,0.0,32,295
2025,9,Page not found,19,0,flat,1019,174.1,0,Sprint,0.0,0,0
2025,9,Cees Bol,20,0,flat,1019,174.1,396,Sprint,0.0,6,136
2025,9,Bryan Coquard,21,0,flat,1019,174.1,145,Sprint,0.0,55,317
2025,9,Yevgeniy Fedorov,22,0,flat,1019,174.1,132,Classic,0.0,12,290
2025,9,Forbidden,23,0,flat,1019,174.1,0,Classic,0.0,0,0
2025,9,Guillaume Martin,24,0,flat,1019,174.1,162,Climber,0.0,11,215
2025,9,Carlos Rodríguez,25,0,flat,1019,174.1,0,GC,0.0,0,0
2025,9,Tadej Pogačar,26,0,flat,1019,174.1,1,Climber,0.0,117,1770
2025,9,Jonas Vingegaard,27,0,flat,1019,174.1,2,GC,0.0,54,1579
2025,9,Forbidden,28,0,flat,1019,174.1,0,GC,0.0,0,0
2025,9,Forbidden,29,0,flat,1019,174.1,0,Hills,0.0,0,0
2025,9,Remco Evenepoel,30,0,flat,1019,174.1,4,TT,0.0,74,1230
2025,9,Jake Stewart,31,0,flat,1019,174.1,585,Hills,0.0,4,18
2025,9,Kévin Vauquelin,32,0,flat,1019,174.1,23,GC,0.0,10,473
2025,9,Forbidden,33,0,flat,1019,174.1,0,Climber,0.0,0,0
2025,9,Primož Roglič,34,0,flat,1019,174.1,50,Climber,0.0,91,311
2025,9,Samuel Watson,35,0,flat,1019,174.1,167,Hills,0.0,6,158
2025,9,Florian Lipowitz,36,0,flat,1019,174.1,14,GC,0.0,3,792
2025,9,Mike Teunissen,37,0,flat,1019,174.1,143,Classic,0.0,8,199
2025,9,Page not found,38,0,flat,1019,174.1,0,Climber,0.0,0,0
2025,9,Oliver Naesen,39,0,flat,1019,174.1,357,Classic,0.0,5,107
2025,9,Enric Mas,40,0,flat,1019,174.1,374,Climber,0.0,6,114
2025,9,Thomas Gachignard,41,0,flat,1019,174.1,510,GC,0.0,1,33
2025,9,Clément Berthet,42,0,flat,1019,174.1,349,Climber,0.0,0,92
2025,9,Matteo Jorgenson,43,0,flat,1019,174.1,32,GC,0.0,5,590
2025,9,Callum Scotson,44,0,flat,1019,174.1,516,GC,0.0,0,47
2025,9,Ben Healy,45,0,flat,1019,174.1,38,Climber,0.0,10,158
2025,9,Forbidden,46,0,flat,1019,174.1,0,GC,0.0,0,0
2025,9,Jordan Jegat,47,0,flat,1019,174.1,74,Climber,0.0,1,241
2025,9,Felix Gall,48,0,flat,1019,174.1,7,Climber,0.0,2,857
2025,9,Oscar Onley,49,0,flat,1019,174.1,19,GC,0.0,2,199
2025,9,Warren Barguil,50,0,flat,1019,174.1,395,Climber,0.0,8,33
2025,9,Axel Laurance,51,0,flat,1019,174.1,148,Hills,0.0,9,233
2025,9,Forbidden,52,0,flat,1019,174.1,0,Classic,0.0,0,0
2025,9,Matis Louvel,53,0,flat,1019,174.1,472,Classic,0.0,2,49
2025,9,Emanuel Buchmann,54,0,flat,1019,174.1,667,GC,0.0,5,0
2025,9,Forbidden,55,0,flat,1019,174.1,0,Classic,0.0,0,0
2025,9,Jasper Stuyven,56,0,flat,1019,174.1,65,Classic,0.0,9,540
2025,9,Neilson Powless,57,0,flat,1019,174.1,273,Classic,0.0,8,0
2025,9,Markus Hoelgaard,58,0,flat,1019,174.1,356,Classic,0.0,5,57
2025,9,Gianni Moscon,59,0,flat,1019,174.1,557,Classic,0.0,11,75
2025,9,Guillaume Boivin,60,0,flat,1019,174.1,627,Classic,0.0,5,10
2025,9,Krists Neilands,61,0,flat,1019,174.1,358,Classic,0.0,9,106
2025,9,Forbidden,62,0,flat,1019,174.1,0,Classic,0.0,0,0
2025,9,Clément Russo,63,0,flat,1019,174.1,453,Classic,0.0,1,54
2025,9,Page not found,64,0,flat,1019,174.1,0,Classic,0.1357,0,0
2025,9,Cyril Barthe,65,0,flat,1019,174.1,553,Hills,0.1357,0,60
2025,9,Victor Campenaerts,66,0,flat,1019,174.1,257,TT,0.1357,12,65
2025,9,Jarrad Drizners,67,0,flat,1019,174.1,741,GC,0.1357,0,20
2025,9,Forbidden,68,0,flat,1019,174.1,0,Classic,0.1357,0,0
2025,9,Vincenzo Albanese,69,0,flat,1019,174.1,275,Hills,0.1357,3,70
2025,9,Alex Aranburu,70,0,flat,1019,174.1,70,Classic,0.1357,10,410
2025,9,Luka Mezgec,71,0,flat,1019,174.1,760,Hills,0.1357,19,31
2025,9,Laurenz Rex,72,0,flat,1019,174.1,303,Classic,0.1357,1,180
2025,9,Matej Mohorič,73,0,flat,1019,174.1,176,Classic,0.1357,25,167
2025,9,Romain Grégoire,74,0,flat,1019,174.1,17,Classic,0.1357,13,705
2025,9,Tiesj Benoot,75,0,flat,1019,174.1,291,Classic,0.1357,4,593
2025,9,Aleksandr Vlasov,76,0,flat,1019,174.1,102,Climber,0.1357,12,388
2025,9,Eduardo Sepúlveda,77,0,flat,1019,174.1,351,GC,0.1357,6,117
2025,9,Jenno Berckmoes,78,0,flat,1019,174.1,116,Classic,0.1357,3,245
2025,9,Jhonatan Narváez,79,0,flat,1019,174.1,32,Hills,0.1357,19,359
2025,9,Kasper Asgreen,80,0,flat,1019,174.1,530,TT,0.1357,14,64
2025,9,Elmar Reinders,81,0,flat,1019,174.1,484,Classic,0.1357,0,91
2025,9,Edward Theuns,82,0,flat,1019,174.1,565,Classic,0.1357,10,74
2025,9,Silvan Dillier,83,0,flat,1019,174.1,698,Classic,0.1357,8,30
2025,9,Sepp Kuss,84,0,flat,1019,174.1,69,Climber,0.1357,12,228
2025,9,Ion Izagirre,85,0,flat,1019,174.1,44,GC,0.1357,19,634
2025,9,Thymen Arensman,86,0,flat,1019,174.1,24,GC,0.1357,5,601
2025,9,Kamil Gradek,87,0,flat,1019,174.1,810,TT,0.1357,3,20
2025,9,Page not found,88,0,flat,1019,174.1,0,Hills,0.3272,0,0
2025,9,Hugo Page,89,0,flat,1019,174.1,469,Classic,0.391,1,72
2025,9,Clément Venturini,90,0,flat,1019,174.1,77,Classic,0.391,5,477
2025,9,Alexandre Delettre,91,0,flat,1019,174.1,84,Classic,0.4309,0,223
2025,9,Robert Stannard,92,0,flat,1019,174.1,606,Hills,0.5107,0,53
2025,9,Damien Touzé,93,0,flat,1019,174.1,940,Classic,0.5346,0,0
2025,9,Vito Braet,94,0,flat,1019,174.1,363,Classic,0.5745,0,154
2025,9,Marius Mayrhofer,95,0,flat,1019,174.1,294,Hills,0.5745,2,35
2025,9,Andreas Leknessund,96,0,flat,1019,174.1,84,GC,0.5745,7,392
2025,9,Xandro Meurisse,97,0,flat,1019,174.1,285,GC,0.5745,5,35
2025,9,Pascal Eenkhoorn,98,0,flat,1019,174.1,378,Classic,0.5745,5,50
2025,9,Dylan Teuns,99,0,flat,1019,174.1,366,GC,0.5745,14,74
2025,9,Nelson Oliveira,100,0,flat,1019,174.1,529,TT,0.5745,6,71
2025,9,Page not found,101,0,flat,1019,174.1,0,Classic,0.6543,0,0
2025,9,Quentin Pacher,102,0,flat,1019,174.1,572,Hills,0.6543,0,72
2025,9,Forbidden,103,0,flat,1019,174.1,0,GC,0.8299,0,0
2025,9,Amaury Capiot,104,0,flat,1019,174.1,514,Classic,0.8299,3,58
2025,9,Page not found,105,0,flat,1019,174.1,0,Hills,0.8937,0,0
2025,9,Geraint Thomas,106,0,flat,1019,174.1,1140,GC,0.8937,25,52
2025,9,Connor Swift,107,0,flat,1019,174.1,571,Classic,0.8937,3,65
2025,9,Harry Sweeny,108,0,flat,1019,174.1,276,GC,0.8937,0,172
2025,9,Alex Baudin,109,0,flat,1019,174.1,68,Climber,0.8937,3,536
2025,9,Emiel Verstrynge,110,0,flat,1019,174.1,226,Climber,1.0054,0,242
2025,9,Quinn Simmons,111,0,flat,1019,174.1,91,Hills,1.1171,8,160
2025,9,Marc Soler,112,0,flat,1019,174.1,141,Climber,1.1171,11,184
2025,9,Laurence Pithie,113,0,flat,1019,174.1,48,Classic,1.1171,7,797
2025,9,Lewis Askey,114,0,flat,1019,174.1,182,Classic,1.1171,2,243
2025,9,Edoardo Affini,115,0,flat,1019,174.1,468,TT,1.3007,3,48
2025,9,Simone Consonni,116,0,flat,1019,174.1,692,Classic,1.3007,3,41
2025,9,Jonas Rickaert,117,0,flat,1019,174.1,663,Classic,1.4603,1,25
2025,9,Sébastien Grignard,118,0,flat,1019,174.1,669,Classic,1.9789,0,30
2025,9,Sean Flynn,119,0,flat,1019,174.1,718,GC,2.2103,0,16
2025,9,Forbidden,120,0,flat,1019,174.1,0,Climber,2.7051,0,0
2025,9,Maximilian Schachmann,121,0,flat,1019,174.1,494,GC,3.3355,16,57
2025,9,Nils Politt,122,0,flat,1019,174.1,256,Classic,3.3355,8,189
2025,9,Jonas Rutsch,123,0,flat,1019,174.1,521,Classic,3.3355,0,60
2025,9,Davide Ballerini,124,0,flat,1019,174.1,127,Classic,3.3355,11,196
2025,9,Forbidden,125,0,flat,1019,174.1,0,GC,3.3355,0,0
2025,9,Page not found,126,0,flat,1019,174.1,0,Classic,3.3355,0,0
2025,9,Bruno Armirail,127,0,flat,1019,174.1,151,TT,3.3355,4,69
2025,9,Michael Storer,128,0,flat,1019,174.1,40,Climber,3.3355,10,443
2025,9,Michael Woods,129,0,flat,1019,174.1,1143,Climber,3.3355,16,0
2025,9,Marco Haller,130,0,flat,1019,174.1,416,Classic,3.3355,6,48
2025,9,Fabian Lienhard,131,0,flat,1019,174.1,834,Classic,3.3355,0,25
2025,9,Julian Alaphilippe,132,0,flat,1019,174.1,58,Classic,3.3355,45,57
2025,9,Page not found,133,0,flat,1019,174.1,0,Climber,3.3355,0,0
2025,9,Iván Romeo,134,0,flat,1019,174.1,99,GC,3.3355,6,392
2025,9,Steff Cras,135,0,flat,1019,174.1,425,GC,3.3355,1,46
2025,9,Niklas Märkl,136,0,flat,1019,174.1,705,Sprint,3.3355,0,40
2025,9,Tim Naberman,137,0,flat,1019,174.1,621,GC,3.3355,0,40
2025,9,Page not found,138,0,flat,1019,174.1,0,GC,3.3355,0,0
2025,9,Forbidden,139,0,flat,1019,174.1,0,GC,3.3355,0,0
2025,9,Luke Durbridge,140,0,flat,1019,174.1,770,TT,3.3355,15,30
2025,9,Mauro Schmid,141,0,flat,1019,174.1,16,Hills,3.3355,13,1055
2025,9,Luke Plapp,142,0,flat,1019,174.1,55,GC,3.3355,8,530
2025,9,Einer Rubio,143,0,flat,1019,174.1,336,Climber,3.3355,2,103
2025,9,Cristián Rodríguez,144,0,flat,1019,174.1,154,GC,3.3355,3,265
2025,9,Valentin Madouas,145,0,flat,1019,174.1,187,Classic,3.3355,7,78
2025,9,Simon Yates,146,0,flat,1019,174.1,208,Climber,3.3355,36,928
2025,9,Adam Yates,147,0,flat,1019,174.1,50,Climber,3.3355,34,390
2025,9,Joseph Blackmore,148,0,flat,1019,174.1,486,GC,3.3355,4,271
2025,9,Marc Hirschi,149,0,flat,1019,174.1,130,Classic,3.3355,24,67
2025,9,Lenny Martinez,150,0,flat,1019,174.1,26,Climber,3.3355,11,817
2025,9,Ewen Costiou,151,0,flat,1019,174.1,139,GC,3.3355,4,216
2025,9,Georg Zimmermann,152,0,flat,1019,174.1,161,Classic,3.3355,5,300
2025,9,Toms Skujiņš,153,0,flat,1019,174.1,118,Classic,3.3355,14,53
2025,9,Page not found,154,0,flat,1019,174.1,0,TT,3.3355,0,0
2025,9,Gregor Mühlberger,155,0,flat,1019,174.1,201,Climber,3.3355,9,123
2025,9,Tobias Foss,156,0,flat,1019,174.1,625,TT,3.3355,6,42
2025,9,Jonas Abrahamsen,157,0,flat,1019,174.1,94,Classic,3.3355,4,207
2025,9,Forbidden,158,0,flat,1019,174.1,0,Hills,3.3355,0,0
2025,9,Page not found,159,0,flat,1019,174.1,0,Classic,3.3355,0,0
2025,9,Forbidden,160,0,flat,1019,174.1,0,GC,3.3355,0,0
2025,9,Louis Barré,161,0,flat,1019,174.1,325,Classic,3.3355,0,63
2025,9,Clément Champoussin,162,0,flat,1019,174.1,92,Climber,3.3355,3,360
2025,9,Simone Velasco,163,0,flat,1019,174.1,160,Classic,3.3355,5,65
2025,9,Page not found,164,0,flat,1019,174.1,0,GC,3.3355,0,0
2025,9,Pavel Sivakov,165,0,flat,1019,174.1,115,GC,3.3355,7,47
2025,9,Harold Tejada,166,0,flat,1019,174.1,71,Climber,3.3355,2,370
2025,9,Sergio Higuita,167,0,flat,1019,174.1,124,Climber,3.3355,10,217
2025,9,Page not found,168,0,flat,1019,174.1,0,Climber,3.3355,0,0
2025,9,Page not found,169,0,flat,1019,174.1,0,Hills,3.3355,0,0
2025,9,Mathieu Burgaudeau,170,0,flat,1019,174.1,616,Hills,3.3355,5,35
2025,9,Gianni Vermeersch,171,0,flat,1019,174.1,171,Classic,3.3355,4,282
2025,9,Thibau Nys,172,0,flat,1019,174.1,683,Hills,3.3355,12,32
2025,9,Forbidden,173,0,flat,1019,174.1,0,Climber,3.3355,0,0
2025,9,Benjamin Thomas,174,0,flat,1019,174.1,0,TT,3.3355,0,0
2025,9,Tim Wellens,175,0,flat,1019,174.1,107,GC,3.3355,42,133
2025,10,Simon Yates,1,1,hilly,4307,165.3,208,Climber,0.0,36,928
2025,10,Thymen Arensman,2,0,hilly,4307,165.3,24,GC,0.0577,5,601
2025,10,Ben Healy,3,0,hilly,4307,165.3,38,Climber,0.1987,10,158
2025,10,Forbidden,4,0,hilly,4307,165.3,0,GC,0.314,0,0
2025,10,Michael Storer,5,0,hilly,4307,165.3,40,Climber,0.5319,10,443
2025,10,Joseph Blackmore,6,0,hilly,4307,165.3,486,GC,1.5187,4,271
2025,10,Forbidden,7,0,hilly,4307,165.3,0,GC,1.7815,0,0
2025,10,Lenny Martinez,8,0,hilly,4307,165.3,26,Climber,1.8648,11,817
2025,10,Tadej Pogačar,9,0,hilly,4307,165.3,1,Climber,1.8648,117,1770
2025,10,Jonas Vingegaard,10,0,hilly,4307,165.3,2,GC,1.8648,54,1579
2025,10,Florian Lipowitz,11,0,hilly,4307,165.3,14,GC,1.884,3,792
2025,10,Matteo Jorgenson,12,0,hilly,4307,165.3,32,GC,1.884,5,590
2025,10,Remco Evenepoel,13,0,hilly,4307,165.3,4,TT,1.9032,74,1230
2025,10,Oscar Onley,14,0,hilly,4307,165.3,19,GC,1.9032,2,199
2025,10,Forbidden,15,0,hilly,4307,165.3,0,Climber,1.9032,0,0
2025,10,Primož Roglič,16,0,hilly,4307,165.3,50,Climber,1.9032,91,311
2025,10,Felix Gall,17,0,hilly,4307,165.3,7,Climber,1.993,2,857
2025,10,Carlos Rodríguez,18,0,hilly,4307,165.3,0,GC,2.0186,0,0
2025,10,Jordan Jegat,19,0,hilly,4307,165.3,74,Climber,2.0186,1,241
2025,10,Sergio Higuita,20,0,hilly,4307,165.3,124,Climber,2.1211,10,217
2025,10,Kévin Vauquelin,21,0,hilly,4307,165.3,23,GC,2.1596,10,473
2025,10,Enric Mas,22,0,hilly,4307,165.3,374,Climber,2.198,6,114
2025,10,Sepp Kuss,23,0,hilly,4307,165.3,69,Climber,2.2941,12,228
2025,10,Adam Yates,24,0,hilly,4307,165.3,50,Climber,2.4543,34,390
2025,10,Guillaume Martin,25,0,hilly,4307,165.3,162,Climber,2.6466,11,215
2025,10,Clément Berthet,26,0,hilly,4307,165.3,349,Climber,2.685,0,92
2025,10,Page not found,27,0,hilly,4307,165.3,0,Climber,2.8068,0,0
2025,10,Jhonatan Narváez,28,0,hilly,4307,165.3,32,Hills,2.8388,19,359
2025,10,Quinn Simmons,29,0,hilly,4307,165.3,91,Hills,2.9542,8,160
2025,10,Page not found,30,0,hilly,4307,165.3,0,Climber,2.9542,0,0
2025,10,Gregor Mühlberger,31,0,hilly,4307,165.3,201,Climber,2.9542,9,123
2025,10,Emiel Verstrynge,32,0,hilly,4307,165.3,226,Climber,2.9542,0,242
2025,10,Romain Grégoire,33,0,hilly,4307,165.3,17,Classic,3.2554,13,705
2025,10,Callum Scotson,34,0,hilly,4307,165.3,516,GC,3.5245,0,47
2025,10,Alex Baudin,35,0,hilly,4307,165.3,68,Climber,3.6335,3,536
2025,10,Cristián Rodríguez,36,0,hilly,4307,165.3,154,GC,3.7552,3,265
2025,10,Ewen Costiou,37,0,hilly,4307,165.3,139,GC,3.7552,4,216
2025,10,Victor Campenaerts,38,0,hilly,4307,165.3,257,TT,3.9539,12,65
2025,10,Valentin Madouas,39,0,hilly,4307,165.3,187,Classic,3.9987,7,78
2025,10,Harold Tejada,40,0,hilly,4307,165.3,71,Climber,4.3512,2,370
2025,10,Xandro Meurisse,41,0,hilly,4307,165.3,285,GC,4.4088,5,35
2025,10,Mathieu Burgaudeau,42,0,hilly,4307,165.3,616,Hills,4.4088,5,35
2025,10,Emanuel Buchmann,43,0,hilly,4307,165.3,667,GC,4.4088,5,0
2025,10,Forbidden,44,0,hilly,4307,165.3,0,Climber,4.5626,0,0
2025,10,Tiesj Benoot,45,0,hilly,4307,165.3,291,Classic,4.7421,4,593
2025,10,Page not found,46,0,hilly,4307,165.3,0,Classic,5.0433,0,0
2025,10,Pascal Eenkhoorn,47,0,hilly,4307,165.3,378,Classic,5.0497,5,50
2025,10,Einer Rubio,48,0,hilly,4307,165.3,336,Climber,5.0497,2,103
2025,10,Aleksandr Vlasov,49,0,hilly,4307,165.3,102,Climber,5.0497,12,388
2025,10,Quentin Pacher,50,0,hilly,4307,165.3,572,Hills,5.2483,0,72
2025,10,Marc Soler,51,0,hilly,4307,165.3,141,Climber,6.2416,11,184
2025,10,Harry Sweeny,52,0,hilly,4307,165.3,276,GC,6.28,0,172
2025,10,Thomas Gachignard,53,0,hilly,4307,165.3,510,GC,6.3954,1,33
2025,10,Eduardo Sepúlveda,54,0,hilly,4307,165.3,351,GC,6.3954,6,117
2025,10,Marius Mayrhofer,55,0,hilly,4307,165.3,294,Hills,6.6453,2,35
2025,10,Tobias Foss,56,0,hilly,4307,165.3,625,TT,6.6453,6,42
2025,10,Markus Hoelgaard,57,0,hilly,4307,165.3,356,Classic,6.6453,5,57
2025,10,Forbidden,58,0,hilly,4307,165.3,0,Hills,6.6453,0,0
2025,10,Forbidden,59,0,hilly,4307,165.3,0,Classic,6.6453,0,0
2025,10,Maximilian Schachmann,60,0,hilly,4307,165.3,494,GC,6.6453,16,57
2025,10,Geraint Thomas,61,0,hilly,4307,165.3,1140,GC,6.6453,25,52
2025,10,Alexandre Delettre,62,0,hilly,4307,165.3,84,Classic,6.6453,0,223
2025,10,Steff Cras,63,0,hilly,4307,165.3,425,GC,6.6453,1,46
2025,10,Mauro Schmid,64,0,hilly,4307,165.3,16,Hills,6.6453,13,1055
2025,10,Nelson Oliveira,65,0,hilly,4307,165.3,529,TT,6.6453,6,71
2025,10,Krists Neilands,66,0,hilly,4307,165.3,358,Classic,6.6453,9,106
2025,10,Forbidden,67,0,hilly,4307,165.3,0,GC,6.6453,0,0
2025,10,Marco Haller,68,0,hilly,4307,165.3,416,Classic,6.6453,6,48
2025,10,Julian Alaphilippe,69,0,hilly,4307,165.3,58,Classic,6.6453,45,57
2025,10,Michael Woods,70,0,hilly,4307,165.3,1143,Climber,6.6453,16,0
2025,10,Warren Barguil,71,0,hilly,4307,165.3,395,Climber,6.6453,8,33
2025,10,Simone Velasco,72,0,hilly,4307,165.3,160,Classic,6.6453,5,65
2025,10,Page not found,73,0,hilly,4307,165.3,0,TT,6.6453,0,0
2025,10,Clément Venturini,74,0,hilly,4307,165.3,77,Classic,6.6453,5,477
2025,10,Marc Hirschi,75,0,hilly,4307,165.3,130,Classic,7.0106,24,67
2025,10,Forbidden,76,0,hilly,4307,165.3,0,GC,7.2413,0,0
2025,10,Bastien Tronchon,77,0,hilly,4307,165.3,449,Classic,8.1064,2,87
2025,10,Dylan Teuns,78,0,hilly,4307,165.3,366,GC,8.3114,14,74
2025,10,Forbidden,79,0,hilly,4307,165.3,0,GC,8.7856,0,0
2025,10,Jonas Abrahamsen,80,0,hilly,4307,165.3,94,Classic,9.984,4,207
2025,10,Tim Wellens,81,0,hilly,4307,165.3,107,GC,9.984,42,133
2025,10,Page not found,82,0,hilly,4307,165.3,0,Classic,9.984,0,0
2025,10,Clément Russo,83,0,hilly,4307,165.3,453,Classic,9.984,1,54
2025,10,Kasper Asgreen,84,0,hilly,4307,165.3,530,TT,9.984,14,64
2025,10,Axel Laurance,85,0,hilly,4307,165.3,148,Hills,9.984,9,233
2025,10,Neilson Powless,86,0,hilly,4307,165.3,273,Classic,9.984,8,0
2025,10,Jasper Stuyven,87,0,hilly,4307,165.3,65,Classic,9.984,9,540
2025,10,Gianni Moscon,88,0,hilly,4307,165.3,557,Classic,9.984,11,75
2025,10,Jenno Berckmoes,89,0,hilly,4307,165.3,116,Classic,9.984,3,245
2025,10,Clément Champoussin,90,0,hilly,4307,165.3,92,Climber,9.984,3,360
2025,10,Mike Teunissen,91,0,hilly,4307,165.3,143,Classic,9.984,8,199
2025,10,Andreas Leknessund,92,0,hilly,4307,165.3,84,GC,10.1762,7,392
2025,10,Nils Politt,93,0,hilly,4307,165.3,256,Classic,10.2723,8,189
2025,10,Iván Romeo,94,0,hilly,4307,165.3,99,GC,10.3877,6,392
2025,10,Alex Aranburu,95,0,hilly,4307,165.3,70,Classic,10.3877,10,410
2025,10,Toms Skujiņš,96,0,hilly,4307,165.3,118,Classic,10.7722,14,53
2025,10,Matis Louvel,97,0,hilly,4307,165.3,472,Classic,10.7722,2,49
2025,10,Bruno Armirail,98,0,hilly,4307,165.3,151,TT,10.817,4,69
2025,10,Anthony Turgis,99,0,hilly,4307,165.3,126,Classic,11.0477,7,312
2025,10,Forbidden,100,0,hilly,4307,165.3,0,Classic,11.9962,0,0
2025,10,Jonas Rickaert,101,0,hilly,4307,165.3,663,Classic,11.9962,1,25
2025,10,Page not found,102,0,hilly,4307,165.3,0,GC,11.9962,0,0
2025,10,Forbidden,103,0,hilly,4307,165.3,0,Climber,12.5985,0,0
2025,10,Laurenz Rex,104,0,hilly,4307,165.3,303,Classic,12.5985,1,180
2025,10,Luke Plapp,105,0,hilly,4307,165.3,55,GC,12.5985,8,530
2025,10,Connor Swift,106,0,hilly,4307,165.3,571,Classic,12.5985,3,65
2025,10,Gianni Vermeersch,107,0,hilly,4307,165.3,171,Classic,12.5985,4,282
2025,10,Matteo Trentin,108,0,hilly,4307,165.3,73,Classic,12.5985,32,295
2025,10,Damien Touzé,109,0,hilly,4307,165.3,940,Classic,12.778,0,0
2025,10,Paul Penhoët,110,0,hilly,4307,165.3,106,Sprint,12.951,2,221
2025,10,Laurence Pithie,111,0,hilly,4307,165.3,48,Classic,12.951,7,797
2025,10,Cyril Barthe,112,0,hilly,4307,165.3,553,Hills,12.951,0,60
2025,10,Jonas Rutsch,113,0,hilly,4307,165.3,521,Classic,12.951,0,60
2025,10,Forbidden,114,0,hilly,4307,165.3,0,Classic,12.951,0,0
2025,10,Page not found,115,0,hilly,4307,165.3,0,Hills,13.3227,0,0
2025,10,Hugo Page,116,0,hilly,4307,165.3,469,Classic,13.3675,1,72
2025,10,Jake Stewart,117,0,hilly,4307,165.3,585,Hills,13.8161,4,18
2025,10,Samuel Watson,118,0,hilly,4307,165.3,167,Hills,13.8161,6,158
2025,10,Guillaume Boivin,119,0,hilly,4307,165.3,627,Classic,13.8161,5,10
2025,10,Pavel Sivakov,120,0,hilly,4307,165.3,115,GC,13.8161,7,47
2025,10,Oliver Naesen,121,0,hilly,4307,165.3,357,Classic,13.8161,5,107
2025,10,Elmar Reinders,122,0,hilly,4307,165.3,484,Classic,13.8161,0,91
2025,10,Edoardo Affini,123,0,hilly,4307,165.3,468,TT,13.8161,3,48
2025,10,Page not found,124,0,hilly,4307,165.3,0,Sprint,13.8161,0,0
2025,10,Luke Durbridge,125,0,hilly,4307,165.3,770,TT,13.8161,15,30
2025,10,Pascal Ackermann,126,0,hilly,4307,165.3,235,Sprint,13.8161,41,172
2025,10,Robert Stannard,127,0,hilly,4307,165.3,606,Hills,13.8161,0,53
2025,10,Niklas Märkl,128,0,hilly,4307,165.3,705,Sprint,13.8161,0,40
2025,10,Pavel Bittner,129,0,hilly,4307,165.3,54,Sprint,13.8161,3,248
2025,10,Sean Flynn,130,0,hilly,4307,165.3,718,GC,13.8161,0,16
2025,10,Forbidden,131,0,hilly,4307,165.3,0,GC,13.8161,0,0
2025,10,Fabian Lienhard,132,0,hilly,4307,165.3,834,Classic,13.8161,0,25
2025,10,Silvan Dillier,133,0,hilly,4307,165.3,698,Classic,13.8161,8,30
2025,10,Forbidden,134,0,hilly,4307,165.3,0,Classic,13.8161,0,0
2025,10,Ion Izagirre,135,0,hilly,4307,165.3,44,GC,13.8161,19,634
